Bmag,monomers,tetramers,npanels
40.1383569668715,371,8,400
40.077955287165,371,8,400
39.9498310384412,374,12,400
40.2428142654064,374,12,400
40.199598256699,370,12,400
40.0529711756818,374,12,400
40.0554178607589,378,8,400
39.8168707961839,372,12,400
40.0556338109884,372,12,400
40.0846005343698,376,12,400
39.8311197432359,374,12,400
39.9425637634842,376,8,401
39.9965248490416,370,12,400
40.1380430514493,374,12,400
40.2086719502149,373,8,400
40.0432491189214,380,4,400
40.2580526106269,371,8,400
40.0411513320983,369,8,400
39.9976061783702,374,12,400
40.0554178607589,374,12,400
39.8168707961839,372,12,400
40.0556338109884,373,8,400
39.9396795179931,380,8,400
39.8489999874526,376,4,400
39.9438718704134,377,8,400
40.0865625864828,376,4,400
39.9186397563845,373,8,400
40.144594903922,374,12,400
39.9399862293416,368,12,400
40.2428142654064,371,8,400
40.1943142745339,376,12,400
39.9628089603321,376,12,400
40.2120541629,370,12,400
40.0605766308974,372,12,400
40.033771993156,385,4,400
40.0846005343698,376,12,400
39.8311197432359,375,8,401
40.0277965918685,377,8,400
39.9032479881024,377,8,400
40.1380430514493,375,8,400
40.2086719502149,373,8,400
39.9498310384412,370,12,400
40.2367642834262,371,12,400
40.1903968629323,370,12,400
40.0529711756818,373,8,400
40.0642134578978,370,12,400
40.0695807315225,376,12,400
40.0456651836375,374,12,400
40.0979425906118,374,12,400
39.8368698569554,377,12,401
39.9425637634842,374,12,400
39.9000012531328,372,12,400
40.1452687125146,376,12,400
40.2021205908345,378,12,400
39.9498310384412,373,8,400
40.2367642834262,368,12,400
40.199598256699,372,12,400
39.9976061783702,374,8,401
40.0554178607589,372,12,400
39.8086485578197,370,12,400
40.0556338109884,374,8,400
40.0846005343698,373,8,400
39.8368698569554,372,12,400
40.1566993165524,377,8,400
40.0279952033574,376,4,400
40.0865625864828,375,8,400
39.833951599107,377,8,400
40.0529899008801,372,4,400
40.0986907516941,368,12,400
39.8180863427664,370,12,400
40.1243380007696,377,8,400
39.8651351433806,374,12,400
40.1028527663557,378,8,401
40.1293720359539,372,12,400
39.9336574833811,372,12,400
40.2390022242103,372,12,400
40.2193833866209,377,8,400
39.9094600314261,373,8,400
39.9121096911702,372,4,400
40.077955287165,370,12,400
39.939616923551,374,12,400
39.8339051562861,371,8,400
40.199598256699,369,8,400
40.0529711756818,369,8,400
40.2260574752237,370,12,400
40.0605766308974,369,12,400
40.033771993156,375,8,400
40.093616698921,371,8,400
40.0533094762468,373,8,400
39.9438718704134,378,12,400
39.9987662309727,377,8,400
39.8478669441665,372,12,400
40.2021205908345,368,12,400
39.9480775507408,374,12,400
40.2367642834262,372,12,400
40.1903968629323,366,12,400
39.9976061783702,373,12,400
40.2120541629,371,12,400
39.8004271333864,371,12,401
40.0548436521727,370,8,400
40.0846005343698,381,8,400
39.8486762640869,374,12,400
40.1500747197312,372,8,400
39.9965248490416,372,8,400
40.1380430514493,376,8,400
40.2116624873929,376,12,400
39.9480775507408,372,12,400
40.2367642834262,368,12,400
40.0363996882837,374,12,400
39.9978024396341,376,12,400
40.0594570607241,375,12,401
39.8143416371538,374,8,400
40.0556338109884,374,12,400
39.9364958402712,374,12,400
39.8486762640869,376,12,400
40.1500747197312,378,4,401
40.0177985401496,379,8,400
40.0953588336605,375,4,400
39.84217112558,366,12,400
40.077955287165,370,12,400
40.089670739481,374,12,400
39.809909570357,370,12,400
40.1272799975279,372,12,400
39.9650472287973,374,12,400
40.110079780524,367,8,400
40.1836098428202,380,12,400
39.9336574833811,376,12,400
39.8486762640869,373,8,400
39.9451824379361,376,8,401
39.9890209932676,377,8,400
40.1452687125146,370,12,400
40.2021205908345,372,12,400
39.9480775507408,370,12,400
40.2367642834262,372,12,400
40.199598256699,371,8,400
40.0516291803467,374,12,400
40.0506604190243,378,12,400
40.0695807315225,374,12,400
40.0648124917614,374,12,400
40.0846005343698,380,12,400
39.8286894085156,379,8,400
40.1530123402965,378,12,400
39.9438718704134,374,12,400
39.8967567604185,370,12,400
39.9121096911702,372,4,400
40.1544318849115,371,8,400
39.9490988634287,373,8,400
39.8408195196836,370,12,400
40.1272799975279,373,8,400
39.9650472287973,374,12,400
40.109765643793,374,12,400
40.0739316763404,374,12,400
40.033771993156,378,12,400
40.2531799986038,378,12,400
40.0533094762468,376,12,400
39.9987662309727,372,12,400
40.1452687125146,368,12,400
40.0879233685159,370,12,400
39.9480775507408,378,12,400
40.2447276049919,376,12,400
40.199598256699,370,12,400
40.0529711756818,378,12,400
40.0594570607241,376,12,400
40.0649285535367,373,8,400
40.0556338109884,372,8,400
40.093616698921,378,4,400
39.8286894085156,377,4,402
40.1530123402965,366,12,400
39.9451824379361,374,12,400
40.0953588336605,374,12,400
40.0959973064644,374,12,400
39.815667770364,372,12,400
40.0529711756818,382,12,400
40.2200447538289,376,12,400
40.1028527663557,370,12,400
40.0559259036662,380,8,401
40.0335109626922,378,12,400
40.2617237584284,375,8,400
40.2193833866209,368,8,400
39.8967567604185,371,12,400
40.1383569668715,377,8,400
40.2021205908345,373,8,400
39.9480775507408,380,12,400
40.2447276049919,378,12,400
40.1272799975279,374,12,400
39.9974124163051,378,12,400
40.0547025953258,375,12,402
39.8061213885503,375,8,400
40.0548436521727,377,12,401
40.0846005343698,379,8,400
40.0580541214872,378,12,400
39.9352688735158,380,12,400
39.9987662309727,376,12,400
40.1452687125146,374,12,400
40.2021205908345,375,8,400
40.0529899008801,373,8,400
40.2367642834262,372,12,400
40.0363996882837,374,12,400
39.9974124163051,377,8,400
40.0547025953258,377,8,400
39.8061213885503,376,8,401
40.1213272462415,377,12,401
40.0846005343698,379,12,401
39.8486762640869,372,12,400
40.1625708838466,367,8,400
39.8967567604185,375,8,400
39.9121096911702,376,12,400
40.1544318849115,373,8,400
40.089670739481,381,8,400
39.809909570357,372,12,400
40.1903968629323,367,8,400
40.0529711756818,375,8,400
40.2120541629,374,12,400
39.8143416371538,376,12,400
39.9318982769415,375,12,400
40.2617237584284,376,12,400
39.8286894085156,377,12,400
39.9451824379361,374,12,400
39.9965248490416,375,8,400
40.1452687125146,381,4,400
40.1562311478555,377,8,400
39.9561722390922,372,12,400
40.2386803958579,373,8,400
40.0363996882837,379,8,400
39.9974124163051,375,8,400
40.0499500623908,372,12,400
39.8061213885503,377,12,401
40.0556338109884,378,8,401
40.093616698921,378,12,400
39.848357557119,378,12,400
39.9451824379361,376,12,400
39.9029748264462,378,8,400
39.9196843674897,374,12,400
40.1544318849115,371,8,400
39.9561722390922,381,4,400
40.2386803958579,376,12,400
40.1956838478959,374,12,400
40.0529711756818,377,8,400
40.109765643793,377,8,400
40.0649285535367,372,12,400
40.0648124917614,372,12,400
40.2531799986038,376,12,400
39.8286894085156,376,12,400
39.9464954658103,378,12,400
40.0994014917929,382,12,400
40.1452687125146,366,12,400
40.2051141025616,374,12,400
39.9445778548228,374,12,400
40.2386803958579,372,12,400
40.0363996882837,376,12,400
40.0529711756818,374,12,400
40.0547025953258,372,12,400
39.8061213885503,376,12,400
40.0548436521727,380,8,401
40.093616698921,376,12,400
39.848357557119,374,12,400
40.0177985401496,379,8,400
39.8935145105066,376,8,400
39.9121096911702,376,8,400
40.1562311478555,378,8,400
39.9364407527762,374,12,400
40.2386803958579,372,12,400
40.0529711756818,377,8,400
39.8713531247687,378,12,400
40.2220263040041,374,12,400
40.0602808277725,371,12,400
40.0556338109884,378,8,401
40.093616698921,376,12,400
39.834442383445,372,12,400
39.9464954658103,376,12,400
39.9029748264462,377,12,401
39.9196843674897,376,12,400
40.2051141025616,372,12,400
39.9445778548228,376,12,400
40.2447276049919,376,12,400
40.1864815578572,376,12,400
40.0529711756818,376,12,400
40.2140336201182,378,12,400
40.0692824991913,374,12,400
40.0548436521727,375,12,401
40.093616698921,375,8,400
39.834442383445,377,4,400
39.9464954658103,374,12,400
40.0010099872491,376,12,400
40.1383569668715,373,8,400
40.2051141025616,374,8,400
39.9544240353931,378,12,400
40.2386803958579,374,8,401
40.0363996882837,375,4,400
39.9974124163051,376,12,400
40.0499500623908,378,12,400
39.811817341086,377,12,401
40.1213272462415,370,12,400
39.9364958402712,374,12,400
39.8552694132156,373,8,400
40.1530123402965,368,12,400
39.9987662309727,374,8,401
40.2560417825697,371,8,400
40.1562311478555,373,8,400
40.0527364857883,373,8,400
40.2546916520298,370,12,400
40.0363996882837,376,12,400
39.9974124163051,372,12,400
40.058749356414,372,12,400
39.8849507960083,370,12,400
40.1213272462415,372,12,400
39.9459760176166,374,12,400
39.8552694132156,376,4,400
40.2154758768313,378,12,400
40.0853888592839,376,8,400
40.1452687125146,367,8,400
40.0913556767541,368,12,400
40.0527364857883,372,12,400
40.2546916520298,374,12,400
40.0363996882837,374,12,400
39.9207126689893,378,12,400
39.8713531247687,378,12,400
39.8849507960083,376,8,400
40.1195338955975,374,12,400
39.9427953453436,374,12,400
39.8552694132156,372,12,400
40.2193833866209,372,12,400
40.0858503714216,378,12,400
40.1383569668715,375,8,400
40.2051141025616,368,12,400
39.9463264894283,374,12,400
40.2386803958579,376,12,400
40.0363996882837,376,12,400
40.0529711756818,378,12,400
40.0499500623908,378,12,400
39.811817341086,375,8,400
40.0548436521727,374,12,400
40.0846005343698,374,12,400
39.8552694132156,375,8,400
40.0277965918685,376,12,400
39.9987662309727,378,4,400
40.1452687125146,377,8,400
40.2051141025616,373,8,400
39.9544240353931,379,8,400
40.2546916520298,370,8,400
40.0363996882837,375,8,400
39.9972211534752,374,8,400
40.0451994626073,372,12,400
39.811817341086,375,12,401
40.0548436521727,375,12,401
39.9333144129059,372,12,400
39.8552694132156,372,12,400
40.1559522362501,370,12,400
39.9987662309727,374,12,400
40.1452687125146,379,12,400
40.2051141025616,372,12,400
40.0427396665113,374,12,400
40.2546916520298,372,12,400
40.0363996882837,370,12,400
39.9974124163051,374,12,400
40.058749356414,375,8,400
39.8092979089057,372,12,400
40.1213272462415,375,8,400
40.2531799986038,372,12,400
39.8552694132156,372,12,400
40.1559522362501,371,8,400
40.0010099872491,372,8,400
40.1452687125146,374,12,400
40.2051141025616,371,8,400
39.9544240353931,373,8,400
40.2386803958579,375,8,400
40.0363996882837,379,4,400
39.9974124163051,374,12,400
40.0539998002696,376,12,400
39.811817341086,370,12,400
40.0232557396322,366,12,400
40.2617237584284,370,12,400
39.854958286266,371,12,401
40.1588944070924,370,12,400
40.0274068607998,372,8,401
40.0898989771738,368,12,400
39.837130920788,373,12,400
40.0771580828781,367,8,400
40.089670739481,376,12,400
39.8074930132507,374,8,400
40.1361196430348,372,12,400
39.9672878739601,375,8,400
40.1028527663557,370,12,400
40.1800447983822,375,12,400
39.938232309405,376,12,400
40.2531799986038,374,12,400
40.0445064896547,368,12,400
39.8997355880963,373,8,400
39.9196843674897,381,4,400
40.208109878481,369,8,400
39.942831647243,373,8,400
40.2466458229751,364,12,400
40.0363996882837,378,4,400
40.0430618209947,376,12,400
40.2140336201182,372,12,400
39.8035990835,372,12,400
40.0548436521727,372,12,400
40.0846005343698,371,8,400
39.8552694132156,372,12,400
39.9378980418349,372,12,400
40.0810990368278,370,12,400
39.9196843674897,372,12,400
40.1562311478555,366,12,400
39.9427502808707,370,12,400
39.8474315357966,379,8,400
40.1956838478959,372,12,400
39.9672878739601,372,12,400
40.2220263040041,378,12,400
39.8092979089057,371,8,400
40.0548436521727,375,8,400
40.0846005343698,374,8,400
39.834442383445,377,8,400
39.9491289016419,371,8,400
40.0010099872491,373,8,400
39.9196843674897,372,4,400
40.1562311478555,374,8,400
39.9544240353931,372,12,400
40.2406013871562,369,12,400
40.1361196430348,376,12,400
39.9672878739601,375,8,400
40.0451994626073,376,12,400
40.0646377744764,374,12,400
40.0648124917614,374,12,400
40.0846005343698,375,8,400
40.0533094762468,375,8,400
40.1588944070924,378,8,401
39.9491289016419,372,12,400
39.9912652963119,376,8,400
40.1452687125146,373,8,400
40.208109878481,375,8,400
39.9526782581594,373,8,400
40.2513353815746,374,12,400
40.0363996882837,378,12,400
40.0529711756818,379,8,400
40.0539998002696,374,12,400
39.8092979089057,379,12,401
40.0648124917614,376,12,400
40.0846005343698,372,12,400
39.9491289016419,368,12,400
39.8997355880963,376,12,400
39.9196843674897,370,12,400
40.1562311478555,370,12,400
40.089670739481,372,8,400
39.840212097829,371,8,400
40.1917715459272,374,8,401
40.0529711756818,372,12,400
40.2220263040041,370,12,400
40.0556375557798,376,12,400
39.938232309405,372,12,400
40.258378010049,374,8,401
40.0580541214872,377,8,400
40.1618388523235,372,12,400
39.9912652963119,370,12,400
40.1383569668715,372,12,400
40.1985696262939,375,4,401
40.0524855658173,375,8,400
40.2598820167173,376,12,400
40.0363996882837,370,8,400
39.9872229593404,372,12,400
39.8648767714137,373,8,400
39.878425244736,379,8,400
40.1213272462415,368,12,400
39.9301352364351,375,8,400
39.8621825794825,368,4,400
40.1588944070924,368,12,400
39.8997355880963,374,4,400
39.9196843674897,372,12,400
40.1562311478555,377,8,400
39.9526782581594,370,12,400
40.2406013871562,368,12,400
40.2048865189295,370,8,400
40.0529711756818,376,12,400
40.2220263040041,377,12,401
40.068996743118,370,4,400
40.0548436521727,374,12,400
40.2531799986038,374,12,400
39.8262639472999,372,12,400
39.9405370519727,373,8,400
39.9912652963119,372,12,400
40.2580240449032,372,4,400
40.0867184987746,379,8,400
40.0522371410137,374,12,400
40.2546916520298,374,12,400
40.1956838478959,372,12,400
39.9972211534752,370,12,400
39.8648767714137,376,12,400
39.8849507960083,372,12,400
40.1311649469586,372,8,401
39.9301352364351,375,4,401
40.0445064896547,367,12,401
40.1588944070924,370,12,400
40.0010099872491,370,12,400
40.1452687125146,377,8,400
40.1985696262939,373,8,400
39.942831647243,374,12,400
40.2466458229751,371,8,400
40.1956838478959,374,12,400
39.9972211534752,373,8,400
40.0492521777873,377,8,400
39.8035990835,375,8,400
40.0548436521727,372,4,400
40.2669206669693,376,8,400
39.8262639472999,374,12,400
40.1618388523235,377,8,400
40.0010099872491,372,12,400
40.1383569668715,372,12,400
40.208109878481,372,12,400
39.9395793668386,370,12,400
40.2485689186585,376,12,400
40.0316499784858,372,12,400
39.9870341485837,374,12,400
40.0492521777873,372,12,401
39.8092979089057,374,12,400
40.0432491189214,373,12,401
40.093616698921,373,12,401
39.8262639472999,372,12,400
39.9405370519727,370,12,400
39.896498593235,372,12,400
40.1452687125146,370,12,400
40.1562311478555,369,8,400
39.9410878670073,373,8,400
40.2406013871562,374,8,400
40.1956838478959,375,8,400
40.0430618209947,378,12,400
40.0492521777873,378,8,400
39.8092979089057,372,12,400
40.0640250099762,373,8,400
40.0846005343698,370,12,400
39.8320197830841,373,12,401
40.1618388523235,370,12,400
39.9912652963119,372,12,400
40.2520160985757,370,12,400
40.0867184987746,368,12,400
40.0522371410137,373,8,400
40.2513353815746,372,12,400
39.8132540744913,369,12,400
40.0529711756818,375,8,400
40.0580541214872,369,12,400
39.8849507960083,372,12,400
40.1329602695839,370,12,400
39.939616923551,377,8,400
40.2507763900276,376,12,400
40.2154758768313,379,8,400
40.0010099872491,375,8,400
40.1524955637878,376,12,400
40.2111079180865,376,4,400
39.950934907709,373,8,400
40.2485689186585,374,12,400
40.0363996882837,372,12,400
39.9970323899161,371,8,400
40.0445064896547,380,8,400
39.8092979089057,376,8,400
40.0540559743954,372,12,400
40.093616698921,378,8,400
39.8546521751225,372,12,400
40.1647855714431,375,8,400
40.0853888592839,372,12,400
40.2520160985757,375,8,400
40.0910825496144,374,12,400
40.0522371410137,372,12,400
40.2598820167173,372,12,400
39.8074930132507,374,12,400
39.9134513666759,376,12,400
39.8648767714137,373,8,400
39.8925281224442,374,12,400
40.1830374660752,371,12,400
39.9364808164165,375,8,401
40.2507763900276,375,12,400
40.2154758768313,374,12,400
40.0010099872491,372,12,400
40.1452687125146,372,12,400
40.1985696262939,379,8,400
39.950934907709,368,12,400
40.2485689186585,370,12,400
40.1917715459272,376,4,400
40.0529711756818,372,12,400
40.2160179530495,376,4,400
39.8092979089057,378,12,400
40.0548436521727,376,12,400
40.0892928348705,370,12,400
39.8262639472999,375,8,400
40.1522826250264,373,8,400
39.896498593235,370,12,400
40.1452687125146,374,12,400
40.2015683773656,376,12,400
40.0522371410137,372,12,400
40.2598820167173,372,12,400
40.0363996882837,374,0,400
39.9870341485837,373,4,400
40.0533094762468,372,12,400
39.8092979089057,370,12,400
40.1213272462415,376,12,400
39.939616923551,373,8,400
39.8546521751225,379,8,400
40.1647855714431,370,12,400
40.0853888592839,376,12,400
40.2520160985757,374,12,400
39.9941208179402,376,12,400
40.0592561089194,374,12,400
17.0554390151646,375,8,400
11.9800166944792,376,12,400
12.011648513006,376,12,400
11.9706850263467,372,12,400
12.064112068445,373,8,400
11.9900375312173,375,8,400
12.0674520923018,372,12,400
12.0733301122764,374,12,400
12.0260051554953,374,12,400
12.0509335737942,375,8,400
12.0224456746537,374,4,400
11.9789899407254,375,8,400
12.058399562131,375,8,400
11.9938150727781,378,0,400
11.9348648924066,368,12,400
12.0009374633818,370,12,400
11.9188799809378,372,8,400
11.9507029081975,376,12,400
12.0194259430307,372,12,400
11.9768610244922,371,8,400
12.0666482504464,374,12,400
12.0162098849845,364,12,400
12.0509335737942,371,8,400
12.0224456746537,366,12,400
11.9789899407254,374,12,400
12.0486223278846,376,12,400
11.9938150727781,372,12,400
11.9623576271569,372,12,400
11.9909382451917,370,12,400
11.9188799809378,372,12,400
12.0400539865899,370,12,400
12.0132635033117,370,12,400
11.9768610244922,370,12,400
12.0944822129763,372,12,400
12.0162098849845,374,12,400
12.0565666754678,366,12,400
12.0224456746537,366,12,400
11.9789899407254,370,12,400
12.058399562131,368,12,400
11.9938150727781,369,8,400
11.9711862403022,364,12,400
12.0010666192635,367,8,400
11.9743601081644,366,12,400
12.0487343733688,368,12,400
12.003266222158,369,8,400
12.0548413510921,370,12,400
12.0658940820811,374,12,400
12.0393106114927,367,8,400
12.0479749335729,370,8,401
11.9490962001316,372,4,400
12.0166426259584,367,12,400
12.036133099962,366,12,400
11.9445552449641,364,12,400
11.9443250123228,372,4,400
12.0009374633818,369,8,400
12.0209858164794,368,12,400
12.0501037339933,368,12,400
11.9801878115495,368,12,400
12.0548413510921,365,12,400
12.0733301122764,374,12,400
12.0141999317474,372,12,400
12.0479749335729,368,12,400
12.0296342421538,364,12,400
11.9789899407254,365,8,400
12.036133099962,368,12,400
11.9938150727781,366,12,400
11.9711862403022,368,12,400
11.991067508775,362,12,400
11.9706850263467,364,12,400
12.0437743253517,364,8,400
12.0132635033117,362,12,400
11.9768610244922,366,12,400
12.0733301122764,368,12,400
12.0162098849845,367,12,400
12.0509335737942,370,12,400
12.0226868877136,365,8,400
11.9789899407254,358,12,400
12.058399562131,366,12,400
12.0644353369729,364,12,400
11.966494891989,364,12,400
12.0009374633818,364,12,400
11.9188799809378,364,12,400
12.0350903611066,364,8,401
12.0293682294624,366,4,400
